thread_id,opening_text,created_at,n_turns,dt,month
669677,@AppleSupport why won’t my phone sync w this https://t.co/YBoOuuxPM6,Thu Nov 30 19:14:20 +0000 2017,6,2017-11-30 19:14:20+00:00,2017-11
669700,@AppleSupport it's great because i have to take an appointment for my iPhone that shuts down alone because of cold to make it repair under warranty but i can't select Saturday which is the only day i don't work (except Sunday). guess i'll repair it myself and avoid warranty,Thu Nov 30 19:34:36 +0000 2017,2,2017-11-30 19:34:36+00:00,2017-11
669834,Dear @115858 my notifications don’t work proper on my iPad with the new update! #sucks,Thu Oct 05 11:14:48 +0000 2017,2,2017-10-05 11:14:48+00:00,2017-10
669847,@AppleSupport been trying to update my phone for weeks now and it keeps saying unable to update as no longer connected to the internet&amp;i am🙈,Thu Oct 05 11:14:49 +0000 2017,2,2017-10-05 11:14:49+00:00,2017-10
669857,@AppleSupport The new update just broke my phone. Thanks for that!,Thu Oct 05 10:51:45 +0000 2017,2,2017-10-05 10:51:45+00:00,2017-10
669859,"@AppleSupport sterkste glas ooit? Ik heb mijn iPhone 8 plus nog geen maand, €900 betaald, er zit al een kras op en hy is nt eens gevallen!?",Thu Oct 05 10:44:22 +0000 2017,2,2017-10-05 10:44:22+00:00,2017-10
669863,@AppleSupport My new iPhone8 is stuck in restore mode &amp; it fails to either update or restore when plugged into iTunes. Any ideas how to fix?,Thu Oct 05 09:39:08 +0000 2017,2,2017-10-05 09:39:08+00:00,2017-10
669865,Is it me or is the new IOS11 sucking up battery power like its going out of style?? I cant seem to keep my devices charged...@115858,Thu Oct 05 10:33:54 +0000 2017,2,2017-10-05 10:33:54+00:00,2017-10
669894,The new @115858 IOS update has deleted all of my @115948 😩😩,Thu Oct 05 10:45:21 +0000 2017,2,2017-10-05 10:45:21+00:00,2017-10
670356,Why does my iPhone keep restarting every 30 seconds @115858 @AppleSupport,Sat Dec 02 13:40:28 +0000 2017,2,2017-12-02 13:40:28+00:00,2017-12
670359,@115858 fix my #iPhone reboot now. It is annoying. https://t.co/a2X0LeX3XM,Sat Dec 02 13:11:48 +0000 2017,2,2017-12-02 13:11:48+00:00,2017-12
670499,"@115858 wtf is This,  get your shit straight https://t.co/dGMQU9zqB1",Thu Nov 30 19:44:46 +0000 2017,3,2017-11-30 19:44:46+00:00,2017-11
670604,"Since the update, do @AppleSupport actually expect us to use our phones ?!?! Shortest shittest battery ever. #WheresThePlug #NeedACharger",Thu Oct 05 12:11:34 +0000 2017,2,2017-10-05 12:11:34+00:00,2017-10
670607,"@AppleSupport with new updates why is it asking for your Appleid more than one time, with new breaches how do we know these are legitimate",Thu Oct 05 12:20:08 +0000 2017,2,2017-10-05 12:20:08+00:00,2017-10
670617,"Good news: @AppleSupport helped me restore my laptop to its former glory, and I can watch Netflix again. Bad news: I can't access @133941 now",Thu Oct 05 12:10:27 +0000 2017,2,2017-10-05 12:10:27+00:00,2017-10
670619,@115858 any reason why my WiFi constantly turns on w/o me doing so? Battery is terrible too. Nice work on the new iOS,Thu Oct 05 12:26:05 +0000 2017,2,2017-10-05 12:26:05+00:00,2017-10
670621,"Help @29968 and @AppleSupport - ever since I downloaded the updates, I cannot hear my alarm going off! ⏰#runninglate #nursingstudent",Thu Oct 05 11:54:25 +0000 2017,2,2017-10-05 11:54:25+00:00,2017-10
670624,@AppleSupport My iPad was stolen in January. Now its iCloud Backup has been deleted. How can this be?,Thu Oct 05 11:35:01 +0000 2017,4,2017-10-05 11:35:01+00:00,2017-10
670636,@AppleSupport I need to speak to someone asap about an email I received. I need to know if it's fraud or not. It's really important,Thu Oct 05 12:05:27 +0000 2017,2,2017-10-05 12:05:27+00:00,2017-10
671305,@123839 @115858 Do you have the YouTube app?,Thu Nov 23 00:42:36 +0000 2017,5,2017-11-23 00:42:36+00:00,2017-11
671317,"I only know 2 men by the name of Mike 
1 my cousin and the other my GM but I don’t have either of their numbers and I have no friends on my Facebook by the name of Mike so where did all of these Mikes and other men’s names appear on my phone ? https://t.co/0AqYTzMgwZ",Wed Nov 22 22:42:18 +0000 2017,9,2017-11-22 22:42:18+00:00,2017-11
671319,"tries to transfer data to my iPhone X, but because I was a beta tester on my 7 Plus it won't let me download the backup onto the X. How y'all gonna do me dirty like that I need my pix @115858",Thu Nov 23 00:45:10 +0000 2017,2,2017-11-23 00:45:10+00:00,2017-11
671330,Wtf @115858 the last few upgrades have just fucked in my MacBook Pro. It’s slower than molasses,Thu Nov 23 00:40:00 +0000 2017,2,2017-11-23 00:40:00+00:00,2017-11
671333,@AppleSupport no audible notifications when iPhone X is locked.  Wife ready to return phone,Thu Nov 23 00:18:57 +0000 2017,3,2017-11-23 00:18:57+00:00,2017-11
671337,@AppleSupport my apple music isn’t playing songs I’ve previously downloaded to my phone. They will stream but I can’t download.,Thu Nov 23 00:33:07 +0000 2017,2,2017-11-23 00:33:07+00:00,2017-11
671339,Hey @AppleSupport iOS 11 is killing my battery. Please fix,Thu Nov 23 00:33:03 +0000 2017,2,2017-11-23 00:33:03+00:00,2017-11
671341,@AppleSupport why is my phone so fucking slow and glitchy after these updates!!!,Thu Nov 23 00:32:39 +0000 2017,2,2017-11-23 00:32:39+00:00,2017-11
671344,.So @115858 is this the 11.1.2 update that fixes the “i” debacle? Or is this the one that further slows my current iPhone down thus forcing me to again buy your lovely yet frustrating goods?,Mon Nov 20 15:33:56 +0000 2017,3,2017-11-20 15:33:56+00:00,2017-11
671346,@115858 just allowed my grandfather 2 be scammed &amp; refused 2 do anything bc we werent law enforcement. We told them a crime was being committed &amp; they stopped nothing! While on the phone w/their @AppleSupport team we watched as fraudulent purchases were made. They did nothing!,Thu Nov 23 00:30:11 +0000 2017,2,2017-11-23 00:30:11+00:00,2017-11
671348,@AppleSupport  my phone just died on 12% wth,Thu Nov 23 00:21:05 +0000 2017,2,2017-11-23 00:21:05+00:00,2017-11
671350,"So many iPhone issues lately.. We deserve better, @115858",Thu Nov 23 00:14:00 +0000 2017,2,2017-11-23 00:14:00+00:00,2017-11
671353,EU TO EM CRISE MEU DEUS ALGUEM ME AJUDA NAO SAI O SOM DOS ÁUDIOS NEM VIDEO QUANDO EU GRAVO E EU FALANDO SAI AAAA HELP ME https://t.co/OrzG11Qy5j,Thu Nov 23 00:10:23 +0000 2017,3,2017-11-23 00:10:23+00:00,2017-11
671356,"Can anyone tell me why some apps get updated automatically &amp; others don’t. Please see below. My weather and Wordpress apps are pending update (pic1) &amp; yet I have automatic updates switched on &amp; have been on wifi all night and morning (pic2) 
@AppleSupport https://t.co/f4kkGGZcFF",Thu Nov 23 00:14:12 +0000 2017,2,2017-11-23 00:14:12+00:00,2017-11
672238,"Ever since I updated to iOS 11, my vibration hasn’t been working @115858",Thu Oct 05 12:42:16 +0000 2017,2,2017-10-05 12:42:16+00:00,2017-10
672240,@115858 the latest update on itunes is wack.,Thu Oct 05 12:31:01 +0000 2017,2,2017-10-05 12:31:01+00:00,2017-10
672991,@AppleSupport every time I go to send a message it is crashing and I can't receive any texts either,Thu Oct 05 13:12:18 +0000 2017,2,2017-10-05 13:12:18+00:00,2017-10
672995,".@4305, @AppleSupport Hi, I’m having issues with the keyboard in WhatsApp since update to iOS 11.0.2. Keyboard is in mid of screen.🙏",Thu Oct 05 12:50:41 +0000 2017,2,2017-10-05 12:50:41+00:00,2017-10
673566,obrigado @115858 por tornar meu celular em um telefone fixo.,Thu Oct 05 13:42:00 +0000 2017,2,2017-10-05 13:42:00+00:00,2017-10
673568,@AppleSupport should my Apple phone case really look like this after a couple months? 😡😡 https://t.co/TCGA5ZtiTy,Thu Oct 05 13:30:18 +0000 2017,2,2017-10-05 13:30:18+00:00,2017-10
673572,"@115858 You Should learn from @122986, what innovation is !!!
@AppleSupport My iPhone is frequently crashing after iOS 11.0.2 m",Thu Oct 05 02:23:47 +0000 2017,4,2017-10-05 02:23:47+00:00,2017-10
673574,@AppleSupport upgrade to iOS 11 caused a brand new IPhone to draw all battery in 5 hrs without using the phone! WTF,Thu Oct 05 13:24:13 +0000 2017,2,2017-10-05 13:24:13+00:00,2017-10
673581,@AppleSupport Hey! Paint of my iPhone 7 Jet Black is chipping. What should I do?,Thu Oct 05 13:19:23 +0000 2017,2,2017-10-05 13:19:23+00:00,2017-10
673584,.@applesupport and @115858 downplaying ios11 battery drain issues. 4 phones draining in less than four hours instead of 10 hours. #epicfail,Thu Oct 05 12:58:24 +0000 2017,3,2017-10-05 12:58:24+00:00,2017-10
674635,@AppleSupport is my phone supposed to dim and go to max brightness as it pleases?,Thu Oct 05 13:55:10 +0000 2017,2,2017-10-05 13:55:10+00:00,2017-10
674642,"@AppleSupport
Battery after the last update (iOS 11) has become very, very bad.
Please resolve this problem quickly.",Thu Oct 05 14:07:27 +0000 2017,2,2017-10-05 14:07:27+00:00,2017-10
674645,"@AppleSupport, home screen animations lag and stutter on #iOS11 on an upgraded iPhone 7 Plus. Pls fix without requiring us to IPSW restore.",Thu Oct 05 13:53:25 +0000 2017,4,2017-10-05 13:53:25+00:00,2017-10
674657,"@AppleSupport My phone says ""Searching"" in top left corner. Will not let me text or call unless connected to Wifi. Can you help?",Thu Oct 05 13:45:47 +0000 2017,2,2017-10-05 13:45:47+00:00,2017-10
674663,"I hate this new update my phone doesn’t even last half a day fully charged !! 😡😡😡 , mmg @115858",Thu Oct 05 13:53:07 +0000 2017,2,2017-10-05 13:53:07+00:00,2017-10
674665,@AppleSupport get rid of this for me I don’t want it!!!!! https://t.co/c9eA2JwCmu,Thu Oct 05 13:27:13 +0000 2017,2,2017-10-05 13:27:13+00:00,2017-10
674677,.@115858 #epicfail on ios11 battery drain. @232395 @174713 and host of others writing about it. Hope hits ur bottom line so we get a fix.,Thu Oct 05 12:44:15 +0000 2017,3,2017-10-05 12:44:15+00:00,2017-10
674680,"@115858 y'all need update this rendering with the new recording the screen., having problems from iPad to phone with Airdrop ..... 🤦🏽‍♂️",Thu Oct 05 13:37:30 +0000 2017,4,2017-10-05 13:37:30+00:00,2017-10
675389,@AppleSupport any way to check the overall battery health of my iPhone 5s?,Thu Oct 05 14:32:52 +0000 2017,2,2017-10-05 14:32:52+00:00,2017-10
675391,@115858 @AppleSupport quand vous voulez pour enlève ce putain de bug de clavier depuis #ios11 #ios1101 #ios1102,Thu Oct 05 14:21:41 +0000 2017,2,2017-10-05 14:21:41+00:00,2017-10
675393,Is there some kind of a bug causing random blurs in the iPhone 7 Plus camera? @115858  @AppleSupport,Thu Oct 05 14:17:09 +0000 2017,2,2017-10-05 14:17:09+00:00,2017-10
675400,@AppleSupport how do I get my earpods changed (one ear has stopped working) i have the one year warranty?,Thu Oct 05 13:42:43 +0000 2017,2,2017-10-05 13:42:43+00:00,2017-10
675402,Apple güncellemene sokayım senin. Telefon donuyor kapanıp açılıyor. Ne sikim güncelleme yapıyosun. Yaptın önce kontrol et aq. Düzeltin şunu. @115858 @AppleSupport,Thu Oct 05 14:19:35 +0000 2017,2,2017-10-05 14:19:35+00:00,2017-10
675416,@AppleSupport why has my Apple Pencil stopped working with IOS11?,Thu Oct 05 14:39:19 +0000 2017,2,2017-10-05 14:39:19+00:00,2017-10
675418,@AppleSupport got a fake email about something I never purchased https://t.co/9YQrxGULWQ,Thu Oct 05 14:07:41 +0000 2017,2,2017-10-05 14:07:41+00:00,2017-10
675435,Mi iPad sigue estando así por lo que no puedo editar el vídeo que grabe ni grabar otro nuevo. Help me @AppleSupport https://t.co/yeL4iKIop4,Thu Oct 05 14:11:13 +0000 2017,2,2017-10-05 14:11:13+00:00,2017-10
675439,Bro this dumb upgrade is making my phone tweak. @115858 I’m buying the X. Give me a break,Thu Oct 05 14:18:26 +0000 2017,2,2017-10-05 14:18:26+00:00,2017-10
675441,@AppleSupport any chance the #AppleStoreBrighton could answer their phone?,Thu Oct 05 13:55:21 +0000 2017,2,2017-10-05 13:55:21+00:00,2017-10
676041,@115858 this new update is awful for battery life. I’ve watched my phone lose power while plugged in because I’m using it,Thu Oct 05 14:49:59 +0000 2017,2,2017-10-05 14:49:59+00:00,2017-10
676043,@AppleSupport hi how can I have my current email address as my new icloud account?,Thu Oct 05 14:51:15 +0000 2017,2,2017-10-05 14:51:15+00:00,2017-10
676045,@AppleSupport I don’t appreciate iOS 11 freezing my phone constantly,Thu Oct 05 14:55:08 +0000 2017,2,2017-10-05 14:55:08+00:00,2017-10
676048,"If I pay for @115948 @115858 I expect my downloaded playlist to not disappear when there’s an iPhone update, SO GET IT TOGETHER😡",Thu Oct 05 14:37:08 +0000 2017,3,2017-10-05 14:37:08+00:00,2017-10
676050,"Since this updated ios from @AppleSupport my phone doesnt work correctly!! Apps keep crashing, screen touch not correct + more! #nomoreapple",Thu Oct 05 14:51:19 +0000 2017,2,2017-10-05 14:51:19+00:00,2017-10
676060,muy decepcionada por su servicio de atención al cliente donde no se puede hacer ni una queja @115858 @AppleSupport,Thu Oct 05 14:38:30 +0000 2017,2,2017-10-05 14:38:30+00:00,2017-10
676712,my phone is always on charge. still not buying the new iphone @115858,Wed Oct 04 13:19:57 +0000 2017,5,2017-10-04 13:19:57+00:00,2017-10
676786,iOS 11.0.2 has ruined my phone7 and my life @AppleSupport thx,Thu Oct 05 15:18:37 +0000 2017,2,2017-10-05 15:18:37+00:00,2017-10
676790,Wow. @115858 broke @118721. Since 12.7 the play count doesn't work!!! I can't even..,Thu Oct 05 12:36:00 +0000 2017,4,2017-10-05 12:36:00+00:00,2017-10
676795,The #ios11update  (11.01 update) has caused my iPad Pro to reboot constantly.  It is unusable. How can I fix this @AppleSupport ?,Thu Oct 05 15:05:34 +0000 2017,2,2017-10-05 15:05:34+00:00,2017-10
676798,@AppleSupport Cómo hago para que mi app de @12762 suene incluso si mi iPhone está en silencio o en no molestar 🌙? Gracias. 😀,Thu Oct 05 14:56:07 +0000 2017,3,2017-10-05 14:56:07+00:00,2017-10
677558,Oye @AppleSupport @115858 ¿desde cuándo dejó de funcionar el control de los audífonos con el iPhone bloqueado? 😡😡🤔🤔😐😐,Thu Oct 05 15:39:29 +0000 2017,3,2017-10-05 15:39:29+00:00,2017-10
677560,"Anyone having trouble w/@115858 iPhone 7 after update? Restarts every 2-3 minutes, won't open apps, won't charge past 1%....",Thu Oct 05 15:18:12 +0000 2017,2,2017-10-05 15:18:12+00:00,2017-10
677564,@AppleSupport the iOS 11 clearly has issues on restore and update. If you could just let us revert back to iOS 10 for a little while.,Thu Oct 05 15:23:36 +0000 2017,2,2017-10-05 15:23:36+00:00,2017-10
677566,"And this morning there is no sound when I phone someone on my @115858 iPhone7 with iOS 11.0.1. Naturally, a reboot fixes this. Sigh.",Thu Oct 05 15:12:58 +0000 2017,2,2017-10-05 15:12:58+00:00,2017-10
678155,iOS 11 fucked up all my auto full setting s thanks @115858,Thu Oct 05 15:49:38 +0000 2017,3,2017-10-05 15:49:38+00:00,2017-10
678158,"iOS 11 sucks 11:39 am and I have 29% battery life, way to go @115858 @AppleSupport #iOS11 #Apple #iPhone",Thu Oct 05 15:41:17 +0000 2017,2,2017-10-05 15:41:17+00:00,2017-10
678161,Hey @AppleSupport my Apple email isn’t working with beta iOS 11.1,Thu Oct 05 15:44:45 +0000 2017,2,2017-10-05 15:44:45+00:00,2017-10
678661,wow I really love #IOS11 and how I can’t use my phone to call people or listen to music or do anything at all wow great luv it @AppleSupport,Wed Oct 04 13:49:16 +0000 2017,4,2017-10-04 13:49:16+00:00,2017-10
678665,"@AppleSupport I have an iPhone 4, and my update will not download. Please help https://t.co/OkfCqC2uMq",Thu Oct 05 16:03:57 +0000 2017,2,2017-10-05 16:03:57+00:00,2017-10
678671,"High Sierra is actually not making your computer better, on the contrary. Notes, Numbers, iTunes .. not working properly. @AppleSupport",Thu Oct 05 16:03:04 +0000 2017,2,2017-10-05 16:03:04+00:00,2017-10
678680,@AppleSupport looks like someone in support should be able to reset Apple ID #6 weeks still waiting,Thu Oct 05 15:54:08 +0000 2017,4,2017-10-05 15:54:08+00:00,2017-10
678689,@AppleSupport please do something about the new software update. Just writing this tweet took 50% of my battery. #NoBueno,Thu Oct 05 15:43:29 +0000 2017,2,2017-10-05 15:43:29+00:00,2017-10
